user,repID,date_joined,last_login,cohort,MA.GoodatMath,MA.ImportantDoWell,MA.NaturallyBetter,MA.EffortImportant,MA.UnderstandQuickly,MA.ThinkCarefully,MA.PlugInNum,MA.PatternsOverCalc,MA.ExcitingIntimidating,SA.ChairParts,SA.SpatialRel,SA.Diagrams,howmanymath,mathposthigh,ratereading,gender,FathEd,MothEd,class,Ethnic,engfirst,A.Figure,A.Rotate,A.Letters,A.Vocab,PM.Arith,PM.XY,PM.Theta,PM.TTSinCos,PM.TTSides,PM.CTSinCos,PM.TrigRs,SM.XY,SM.Theta,SM.TTSinCos,SM.CTSinCos
1299,74926,5/24/2017 22:49,5/24/2017 22:49,Spr17,2,6,4,6,6,6,6,4,1,5,6,5,2,1,4,2,1,2,4,1,0,35,35,-1.794776963,-0.639959503,50,40,25,0,0,0,16.7,10,41.7,0,0
1304,74932,5/26/2017 3:32,5/26/2017 7:32,Spr17,3,6,6,6,6,6,6,6,3,6,6,5,4,2,5,1,5,5,5,4,1,90,85,-0.073421728,-0.21291364,84.4,70,100,100,100,11.1,41.7,100,91.7,100,11.1
1306,74899,5/26/2017 19:44,5/26/2017 19:44,Spr17,6,6,6,5,4,4,2,6,5,6,6,6,4,4,5,2,5,5,4,3,1,70,85,0.214905274,-0.928086832,75,80,100,100,100,55.6,16.7,90,100,100,66.7
1307,74341,5/27/2017 4:31,5/27/2017 4:31,Spr17,6,5,7,5,5,7,5,6,3,4,6,7,4,2,3,1,6,6,5,1,0,100,100,1.359606506,1.07336908,96.9,100,100,100,100,100,100,90,100,100,77.8
1308,74239,5/27/2017 6:48,5/27/2017 6:48,Spr17,6,7,1,7,5,7,3,5,5,7,7,7,2,1,3,2,2,4,4,4,0,80,70,0.498928888,1.217432745,100,90,25,33.3,0,33.3,75,90,100,100,33.3
1309,56539,5/28/2017 21:52,5/28/2017 21:55,Spr17,5,6,4,5,4,7,3,7,7,4,5,6,2,4,4,2,4,4,4,1,1,60,65,0.78725589,1.644478608,96.9,30,100,100,100,100,41.7,50,100,100,88.9
1310,74608,5/29/2017 18:46,5/29/2017 18:46,Spr17,1,7,6,4,4,7,7,4,1,4,4,3,4,1,3,1,2,2,5,4,0,60,70,0.78725589,0.358195888,100,50,50,0,33.3,0,41.7,70,100,0,0
1312,75016,5/30/2017 7:24,5/30/2017 7:24,Spr17,7,7,7,7,7,7,7,4,7,7,7,7,5,2,3,1,2,2,5,4,0,80,90,0.78725589,2.076669602,100,60,91.7,100,100,100,91.7,90,100,100,100
1313,74560,5/30/2017 16:07,5/30/2017 16:07,Spr17,4,6,7,4,4,4,5,4,4,7,6,7,4,1,3,2,2,1,2,3,0,55,85,-0.645772343,1.932605937,96.9,30,25,0,0,0,50,60,100,66.7,0
1314,74974,5/30/2017 23:20,5/30/2017 23:20,Spr17,5,7,4,7,5,7,6,4,3,5,3,4,5,1,5,2,6,5,5,3,1,50,70,0.214905274,-0.495895838,71.9,40,58.3,33.3,100,0,33.3,70,66.7,100,0
1315,61591,5/31/2017 0:45,5/31/2017 1:23,Spr17,4,3,6,6,6,4,4,4,4,4,4,3,2,4,4,2,1,1,4,3,0,45,45,-1.506449961,0.358195888,81.2,0,58.3,0,0,0,50,0,66.7,0,0
1316,74953,5/31/2017 1:59,6/5/2017 15:32,Spr17,4,4,5,3,2,4,5,4,4,5,4,5,4,5,3,2,4,4,4,8,0,60,60,0.214905274,-1.21106903,65.6,40,25,100,100,11.1,41.7,70,83.3,100,77.8
1318,74935,5/31/2017 11:56,5/31/2017 11:56,Spr17,5,5,6,7,6,7,6,3,3,6,5,6,5,5,4,2,5,5,3,4,0,80,85,0.78725589,-0.21291364,87.5,100,41.7,100,100,44.4,50,100,100,100,55.6
1323,74977,6/3/2017 7:31,6/3/2017 7:31,Spr17,7,7,5,5,2,6,1,7,7,6,6,5,5,4,3,2,5,3,4,4,0,65,80,0.78725589,-0.639959503,100,70,100,100,100,100,83.3,70,91.7,100,100
1324,74803,6/4/2017 20:29,6/4/2017 20:29,Spr17,6,7,7,3,5,6,7,4,2,3,3,6,4,1,5,1,6,4,4,8,1,45,80,1.075582892,-0.784023167,87.5,10,50,0,0,0,33.3,60,100,0,0
1326,74662,6/5/2017 7:20,6/9/2017 5:36,Spr17,4,6,6,5,5,6,4,6,3,6,6,5,4,3,4,1,1,1,2,3,0,65,65,-0.073421728,-1.355132695,84.4,20,25,0,0,11.1,41.7,50,100,0,22.2
1327,74272,6/5/2017 7:28,6/5/2017 7:28,Spr17,5,6,6,6,3,6,6,6,4,6,4,6,3,2,3,2,1,1,1,3,0,65,65,-0.073421728,-0.068849975,84.4,30,33.3,0,100,0,16.7,20,66.7,66.7,0
1330,66601,6/5/2017 17:35,6/5/2017 17:35,Spr17,5,6,6,3,5,7,2,6,3,5,5,5,4,5,4,2,5,5,3,4,0,60,80,0.214905274,-0.356977304,93.8,50,100,100,100,11.1,8.3,60,91.7,100,11.1
1331,74671,6/5/2017 19:50,6/5/2017 19:50,Spr17,5,5,7,5,5,5,5,5,5,5,5,5,3,2,3,2,2,1,2,2,0,30,55,-1.222426347,-0.928086832,71.9,10,25,0,0,0,33.3,20,58.3,0,0
1333,74362,6/5/2017 23:37,6/5/2017 23:37,Spr17,2,1,6,5,4,5,4,4,1,6,6,5,4,2,5,2,5,2,4,3,1,70,70,0.214905274,1.505560074,93.8,80,25,100,100,0,8.3,80,100,100,0
1336,74287,6/7/2017 0:00,6/7/2017 0:00,Spr17,5,5,7,1,4,7,6,2,1,6,3,5,4,2,5,1,2,5,4,4,1,60,75,-0.361748729,-0.495895838,93.8,90,100,100,100,0,33.3,50,100,100,0
1338,74962,6/7/2017 23:29,6/7/2017 23:29,Spr17,1,7,7,1,6,7,7,7,1,2,3,7,5,3,1,2,5,2,3,4,0,70,55,0.498928888,-0.356977304,90.6,90,58.3,100,100,0,50,60,100,100,0
1339,75013,6/8/2017 1:11,6/16/2017 1:30,Spr17,3,5,3,6,5,6,5,5,3,7,5,6,3,3,3,2,3,3,2,4,0,65,35,0.78725589,2.076669602,96.9,60,25,0,33.3,22.2,50,60,100,0,44.4
1343,74755,6/9/2017 9:12,6/9/2017 9:12,Spr17,3,4,4,5,5,5,5,5,4,6,6,6,3,3,4,1,4,5,3,4,0,50,55,-0.645772343,-0.495895838,68.8,10,25,0,33.3,0,8.3,0,75,0,0
1344,74983,6/9/2017 17:23,6/12/2017 18:47,Spr17,6,6,6,4,5,6,5,5,6,6,6,6,5,5,5,2,1,1,4,8,1,50,75,-1.794776963,-0.639959503,93.8,0,58.3,100,100,0,16.7,0,66.7,100,0
1345,74992,6/10/2017 1:30,6/10/2017 1:30,Spr17,4,4,4,4,4,5,4,4,4,4,4,4,5,5,3,1,6,5,5,4,0,65,70,-0.645772343,0.219277354,96.9,30,25,0,100,0,33.3,30,91.7,0,0
1346,74956,6/10/2017 4:27,6/10/2017 4:27,Spr17,7,7,7,5,7,5,5,7,7,7,5,7,5,2,5,2,2,5,4,7,1,70,70,0.214905274,-0.356977304,93.8,60,100,100,100,11.1,41.7,70,100,100,0
1347,75040,6/10/2017 15:13,6/10/2017 15:13,Fall17,5,6,6,3,6,5,5,6,5,5,3,6,3,4,3,1,5,5,4,4,0,55,75,0.498928888,1.788542273,96.9,90,100,100,100,66.7,58.3,90,100,100,66.7
1349,74536,6/10/2017 21:02,6/10/2017 23:54,Spr17,5,5,6,4,5,6,5,6,3,6,4,4,4,1,3,2,7,7,3,3,0,75,100,1.075582892,-0.356977304,87.5,100,41.7,0,100,11.1,41.7,80,100,100,66.7
1351,74692,6/10/2017 22:51,6/10/2017 22:51,Spr17,2,5,6,2,6,6,6,4,2,4,5,6,4,1,5,2,1,1,5,3,1,70,85,0.78725589,-0.639959503,87.5,40,25,100,100,0,50,90,100,66.7,11.1
1352,74431,6/11/2017 0:43,6/11/2017 5:51,Spr17,3,4,6,4,5,5,5,5,5,5,4,5,4,5,2,2,3,7,2,4,0,65,70,1.359606506,1.07336908,93.8,60,83.3,100,100,11.1,83.3,90,100,100,11.1
1353,75010,6/11/2017 4:41,6/11/2017 4:41,Spr17,6,6,2,1,1,2,4,6,6,4,6,5,3,1,3,1,3,4,4,4,1,40,60,-1.794776963,-1.067005366,90.6,0,25,0,0,0,25,0,66.7,0,0
1354,74485,6/11/2017 20:23,6/11/2017 20:23,Spr17,4,5,5,4,4,5,4,5,4,4,4,4,5,2,4,2,1,1,4,3,0,55,60,-0.934099345,-1.782178558,84.4,10,33.3,0,33.3,0,16.7,0,58.3,0,0
1355,74587,6/11/2017 23:42,6/11/2017 23:42,Spr17,4,4,5,3,4,7,4,4,4,6,4,4,4,1,3,2,5,5,3,4,0,45,50,-2.367127578,-0.639959503,65.6,10,25,0,0,0,0,20,66.7,0,11.1
1356,74851,6/12/2017 1:18,6/12/2017 1:18,Spr17,5,4,5,5,5,6,6,4,3,5,4,5,4,3,5,2,5,5,5,1,1,50,65,0.214905274,-0.784023167,96.9,20,25,0,0,0,33.3,70,100,0,0
1357,74254,6/12/2017 2:42,6/12/2017 2:42,Spr17,6,6,2,7,2,6,2,6,4,7,7,4,4,1,5,2,3,3,4,1,1,50,85,-2.083103965,-2.070305887,0,0,25,0,0,0,16.7,0,25,0,0
1358,74809,6/12/2017 4:46,6/12/2017 4:46,Spr17,1,3,7,7,5,7,1,1,1,5,5,6,5,5,1,2,4,4,3,4,0,65,60,0.78725589,-0.784023167,90.6,10,91.7,0,100,22.2,16.7,20,100,0,22.2
1360,74389,6/12/2017 6:11,6/12/2017 6:13,Spr17,4,7,7,7,7,7,7,4,3,5,5,3,4,2,5,2,6,5,5,7,1,50,50,-0.073421728,0.502259553,87.5,60,100,100,100,44.4,41.7,90,100,100,44.4
1361,74944,6/12/2017 18:47,6/12/2017 18:47,Spr17,5,6,7,6,6,6,5,5,2,6,5,6,3,2,4,2,1,1,3,3,0,55,65,-1.222426347,-0.784023167,65.6,0,25,0,0,0,16.7,0,100,0,0
1363,74773,6/12/2017 22:56,6/12/2017 22:56,Spr17,4,5,6,3,5,7,5,3,2,6,4,5,3,3,4,1,1,3,3,3,1,75,80,0.214905274,-0.928086832,93.8,70,41.7,0,100,0,41.7,100,100,100,22.2
1364,74896,6/13/2017 17:44,6/13/2017 17:44,Spr17,7,5,4,2,3,6,3,7,6,6,7,7,4,3,2,2,6,5,4,7,1,55,60,-1.794776963,-1.067005366,81.2,40,83.3,100,100,0,41.7,80,100,100,0
1365,60484,6/13/2017 18:26,6/13/2017 18:26,Spr17,2,5,6,4,5,6,3,5,2,5,5,5,4,4,5,2,7,5,3,6,1,55,65,-1.506449961,-0.784023167,93.8,70,41.7,0,100,11.1,41.7,80,83.3,0,11.1
1367,74569,6/13/2017 19:24,6/13/2017 19:24,Spr17,6,6,5,4,5,7,2,4,5,7,6,6,3,5,5,2,4,6,4,8,1,80,85,1.075582892,-0.21291364,100,70,41.7,0,33.3,22.2,16.7,90,100,0,55.6
1368,74680,6/14/2017 0:51,6/14/2017 0:52,Spr17,5,5,5,6,5,5,5,5,5,7,7,7,4,2,5,1,3,6,5,3,1,70,75,-1.222426347,-0.639959503,78.1,10,75,0,100,11.1,25,20,100,100,0
1369,74902,6/14/2017 1:20,6/14/2017 1:20,Spr17,4,5,6,4,3,7,6,5,2,4,4,6,3,1,2,2,1,4,2,2,1,60,50,-1.794776963,-0.639959503,68.8,0,25,0,33.3,0,33.3,30,100,0,0
1371,74509,6/14/2017 7:56,6/16/2017 8:14,Spr17,7,5,1,7,1,7,3,7,6,7,7,7,4,5,5,1,5,1,4,1,1,40,85,-2.367127578,0.358195888,84.4,80,58.3,66.7,100,0,50,70,83.3,66.7,44.4
1373,74824,6/14/2017 22:53,6/16/2017 18:24,Spr17,7,7,1,7,4,7,7,7,7,6,6,4,4,5,5,2,5,5,5,7,0,50,60,-1.794776963,-0.21291364,6.2,0,41.7,0,0,0,25,0,33.3,0,0
1374,75070,6/15/2017 1:09,6/15/2017 1:09,Fall18,5,4,6,3,3,2,1,5,4,5,6,6,5,1,3,2,3,5,4,4,0,95,100,0.498928888,1.505560074,84.4,90,83.3,100,100,66.7,33.3,40,100,100,66.7
1375,74695,6/15/2017 2:20,6/15/2017 2:44,Spr17,4,6,5,7,4,7,6,4,6,6,6,7,3,5,5,2,5,3,2,1,1,50,40,-2.083103965,-1.067005366,6.2,0,25,0,33.3,0,8.3,0,58.3,0,0
1377,74554,6/15/2017 2:40,6/15/2017 2:40,Fall17,5,6,6,6,4,6,6,5,3,6,6,7,4,1,5,1,3,5,4,7,1,60,95,1.359606506,0.646323217,96.9,90,83.3,100,100,55.6,50,100,100,100,100
1379,74383,6/15/2017 21:20,6/15/2017 22:21,Spr17,4,7,6,4,4,6,4,7,7,4,4,6,4,2,3,1,7,7,4,4,1,60,55,-2.65545458,-1.926242223,3.1,0,33.3,0,0,0,25,0,25,0,0
1380,74818,6/15/2017 22:43,6/16/2017 7:34,Spr17,5,5,7,6,6,4,3,5,5,5,4,5,4,1,3,2,5,4,3,4,0,65,85,-1.794776963,1.505560074,93.8,40,75,66.7,100,0,33.3,60,91.7,100,66.7
1383,74545,6/16/2017 6:05,6/16/2017 6:05,Spr17,6,6,7,5,6,6,6,6,5,6,4,6,4,2,5,2,1,1,3,4,0,60,65,1.359606506,-0.068849975,100,80,100,100,0,44.4,41.7,60,100,100,66.7
1385,74785,6/16/2017 7:47,6/16/2017 7:47,Spr17,4,6,6,4,4,4,4,5,3,6,6,6,4,2,3,2,1,1,3,3,0,35,55,-1.222426347,-1.355132695,78.1,80,33.3,0,33.3,0,16.7,20,75,100,0
1387,74224,6/16/2017 14:13,6/16/2017 20:31,Spr17,3,4,5,4,4,6,3,5,2,5,2,6,4,2,4,2,3,4,3,1,1,25,45,-0.934099345,1.36149641,96.9,0,33.3,0,0,0,8.3,0,91.7,0,0
1388,74323,6/16/2017 15:58,6/16/2017 15:58,Spr17,5,6,6,5,6,6,2,5,5,5,4,5,4,1,3,2,5,4,3,4,0,65,75,1.359606506,-0.495895838,87.5,80,91.7,0,100,0,16.7,90,100,0,11.1
1389,74854,6/16/2017 18:49,6/16/2017 18:49,Spr17,5,6,3,6,3,4,1,7,5,6,3,3,3,2,5,2,5,5,5,1,1,65,70,-0.934099345,0.219277354,81.2,70,91.7,100,100,55.6,25,40,83.3,100,11.1
1390,74806,6/16/2017 19:43,6/16/2017 20:30,Spr17,5,5,6,2,2,5,5,5,5,5,6,6,5,2,2,2,5,2,4,4,0,45,75,0.214905274,1.36149641,93.8,70,41.7,100,100,44.4,33.3,60,100,100,44.4
1392,74998,6/16/2017 20:23,6/16/2017 20:23,Spr17,3,3,6,6,6,6,4,4,3,4,5,5,1,1,5,1,6,5,4,9,0,60,70,-1.794776963,-0.928086832,43.8,0,25,0,0,11.1,25,0,66.7,0,0
1394,74728,6/16/2017 20:39,6/16/2017 20:39,Spr17,5,6,5,4,6,6,3,5,5,2,3,5,4,5,4,2,3,2,1,4,1,40,65,0.498928888,0.646323217,84.4,70,83.3,100,100,44.4,58.3,50,75,100,100
1395,74701,6/16/2017 20:55,6/16/2017 20:55,Spr17,5,5,6,5,5,6,2,5,4,7,6,6,4,3,4,1,6,5,4,1,1,75,70,-0.073421728,0.790386882,84.4,70,41.7,0,0,0,58.3,80,100,100,0
1397,75166,6/26/2017 19:17,6/26/2017 19:17,Winter18,4,4,4,4,4,4,4,4,4,5,5,5,5,1,5,2,7,7,5,4,1,85,80,0.214905274,-1.355132695,87.5,60,100,0,100,0,25,60,100,100,0
1409,56944,6/27/2017 0:09,6/27/2017 0:09,Sum18,4,6,6,4,6,6,2,4,6,7,5,7,2,3,2,2,2,2,3,4,0,65,70,-0.645772343,1.788542273,93.8,60,75,0,66.7,0,33.3,70,100,0,22.2
1413,75199,6/27/2017 3:30,6/27/2017 3:30,Winter18,2,4,3,4,3,4,3,3,6,4,3,5,4,5,4,2,1,1,1,4,0,55,70,-1.506449961,-2.070305887,84.4,10,25,0,0,0,16.7,10,50,0,0
1422,75160,6/28/2017 22:31,6/29/2017 4:31,Fall17,5,5,5,5,5,6,3,4,5,6,5,5,2,4,4,2,5,4,4,4,0,45,75,-1.222426347,-0.784023167,78.1,40,25,0,66.7,22.2,33.3,20,91.7,0,0
1424,75253,6/29/2017 0:44,6/29/2017 0:44,Fall18,3,7,6,5,3,7,5,4,3,5,3,6,3,4,4,2,2,2,2,3,1,50,75,0.498928888,-0.784023167,68.8,30,25,0,66.7,0,41.7,80,91.7,0,0
1427,75130,6/29/2017 23:38,6/30/2017 0:28,Sum18,6,5,7,4,6,5,5,5,5,6,6,6,5,3,4,2,4,5,3,4,0,40,60,-0.361748729,-0.928086832,84.4,0,33.3,0,66.7,0,16.7,20,83.3,0,0
1429,75370,6/30/2017 4:17,7/9/2017 21:41,Fall18,2,5,7,3,5,6,5,6,2,6,5,4,4,4,4,2,7,5,2,4,0,70,75,-0.934099345,-1.355132695,46.9,20,25,0,33.3,0,25,40,66.7,0,0
1436,75427,7/1/2017 10:10,7/2/2017 5:26,Fall18,3,3,6,3,6,6,6,4,1,1,3,5,4,5,5,2,7,5,4,7,1,65,90,-0.073421728,0.790386882,87.5,40,50,0,100,0,25,50,83.3,66.7,0
1440,75484,7/2/2017 3:18,7/2/2017 3:18,Winter18,6,5,6,3,4,5,3,3,5,5,6,6,4,1,4,2,4,5,4,4,1,80,80,0.214905274,-0.639959503,96.9,40,83.3,100,100,0,33.3,80,83.3,100,0
1457,75205,7/4/2017 0:09,7/4/2017 0:09,Fall18,4,5,4,5,5,7,4,4,6,6,5,7,3,3,3,2,1,1,2,4,0,40,80,-2.083103965,1.788542273,81.2,30,33.3,0,0,0,8.3,70,100,0,0
1463,75631,7/4/2017 18:18,7/4/2017 18:18,Fall17,2,5,6,2,6,6,4,4,2,4,4,4,4,2,5,2,4,3,5,7,1,45,60,0.214905274,-0.495895838,90.6,30,25,0,100,22.2,25,40,100,100,11.1
1469,75712,7/5/2017 23:38,7/5/2017 23:38,Fall17,4,6,5,6,3,7,5,6,3,5,3,7,4,3,4,2,1,1,2,3,0,35,45,-0.934099345,-0.784023167,40.6,0,33.3,0,33.3,11.1,25,0,75,0,0
1493,58576,7/8/2017 8:24,7/15/2018 7:27,Sum18,6,7,4,7,5,7,3,5,6,7,6,7,4,3,5,2,5,5,4,4,0,65,70,-0.361748729,2.215588136,100,70,33.3,100,100,0,50,70,100,100,0
1494,67963,7/8/2017 20:29,7/8/2017 20:29,Winter18,6,6,6,6,6,6,6,5,5,4,4,4,4,5,3,1,1,1,2,3,0,65,95,-1.222426347,-1.067005366,93.8,30,25,0,0,0,16.7,50,91.7,0,0
1513,67672,7/10/2017 18:27,7/10/2017 18:27,Winter18,2,3,5,3,3,5,6,4,2,1,5,4,4,3,5,2,3,6,5,1,1,50,60,-0.645772343,-0.495895838,90.6,90,25,0,100,0,41.7,90,100,100,77.8
1523,60427,7/11/2017 2:48,7/11/2017 2:48,Fall17,3,7,7,4,6,6,5,5,2,6,5,5,4,1,4,2,4,3,4,4,1,60,80,-1.506449961,-1.926242223,56.2,30,25,0,0,0,50,20,83.3,0,0
1556,75217,7/16/2017 3:03,7/21/2017 21:28,Fall18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,5,5,4,4,1,40,45,-1.506449961,-1.49919636,28.1,0,66.7,0,0,0,16.7,0,58.3,0,0
1585,75445,7/20/2017 18:40,7/20/2017 18:40,Winter18,3,6,7,4,6,6,2,5,1,6,5,7,4,1,4,2,4,5,4,8,1,50,60,-1.222426347,-0.356977304,87.5,10,66.7,100,100,11.1,41.7,20,100,100,11.1
1595,75343,7/21/2017 15:24,7/21/2017 15:24,Fall18,3,6,5,5,5,5,2,4,2,5,5,5,4,4,3,2,3,3,3,3,1,50,65,1.359606506,-0.639959503,62.5,10,25,0,66.7,0,8.3,80,91.7,0,0
1597,75670,7/21/2017 19:28,7/21/2017 19:28,Fall17,3,3,6,3,5,6,3,3,3,5,5,5,4,4,4,2,4,4,4,4,0,45,70,-0.361748729,-0.21291364,87.5,60,75,0,100,22.2,25,50,91.7,0,66.7
1606,67324,7/25/2017 2:24,7/25/2017 2:24,Fall17,5,5,5,3,2,6,2,2,2,5,4,5,4,1,5,2,5,4,5,4,1,60,80,0.498928888,-0.356977304,75,60,41.7,0,100,33.3,25,50,75,100,0
1613,75919,7/26/2017 22:08,7/26/2017 22:08,Fall17,5,4,6,7,6,5,6,2,2,6,4,6,5,2,4,2,3,1,2,3,0,95,90,0.214905274,-0.068849975,56.2,20,25,0,100,0,33.3,60,100,0,0
1616,60757,7/27/2017 17:37,7/28/2017 19:09,Win17,4,4,4,4,4,4,4,4,4,5,5,5,5,2,3,1,2,2,2,4,0,50,80,-1.222426347,0.929305416,90.6,50,25,100,0,11.1,33.3,60,100,100,0
1618,75811,7/28/2017 1:50,7/28/2017 1:50,Winter18,1,5,7,5,7,5,5,5,2,5,5,6,5,2,5,2,1,1,4,4,0,60,65,0.498928888,-1.355132695,93.8,70,25,66.7,100,11.1,16.7,70,100,100,0
1628,76042,9/25/2017 20:20,9/25/2017 20:20,Fall17,1,4,7,5,5,6,4,3,1,5,6,5,3,2,4,2,6,2,6,1,1,75,90,-0.934099345,1.36149641,87.5,0,33.3,0,0,0,25,40,100,0,11.1
1629,76078,9/25/2017 22:15,9/28/2017 3:45,Fall17,1,7,7,4,4,6,1,5,1,7,6,6,2,1,5,2,4,2,4,3,1,70,65,0.214905274,0.790386882,75,10,41.7,0,0,0,16.7,60,100,0,0
1630,76084,9/26/2017 0:15,9/28/2017 21:55,Fall17,6,6,6,5,6,6,3,6,5,5,5,5,3,1,5,2,6,5,5,1,1,50,80,-0.934099345,-0.068849975,93.8,30,75,66.7,100,0,58.3,50,100,66.7,33.3
1631,76063,9/26/2017 1:14,9/26/2017 1:14,Fall17,1,2,6,5,6,7,2,6,1,6,2,7,4,1,5,2,1,2,4,1,1,50,55,-1.222426347,-0.495895838,81.2,0,25,0,0,0,16.7,0,83.3,0,0
1632,76096,9/26/2017 1:22,10/10/2017 18:29,Fall17,5,5,6,4,4,5,5,5,4,5,4,6,5,5,3,2,1,1,4,3,0,75,60,-0.934099345,-1.067005366,71.9,0,25,0,100,11.1,33.3,0,58.3,100,0
1633,76114,9/26/2017 3:37,10/12/2017 22:21,Fall17,6,5,6,7,2,6,5,4,6,3,3,2,1,1,3,1,5,5,4,4,0,55,75,-1.506449961,1.932605937,78.1,0,75,33.3,0,11.1,33.3,20,58.3,33.3,11.1
1634,76123,9/26/2017 4:29,9/26/2017 4:29,Fall17,3,7,7,7,6,7,3,6,2,5,6,6,4,2,4,2,7,3,1,4,0,75,70,1.075582892,-0.639959503,93.8,90,91.7,100,100,33.3,50,40,100,100,55.6
1635,76153,9/26/2017 7:49,10/9/2017 7:05,Fall17,7,7,7,3,7,6,6,6,6,4,6,6,4,5,4,1,6,6,4,4,0,55,85,-1.506449961,1.505560074,78.1,70,100,100,0,33.3,41.7,100,100,100,44.4
1636,76159,9/26/2017 9:15,9/26/2017 9:19,Fall17,5,5,6,6,6,6,6,6,6,6,6,6,2,4,3,2,3,1,5,4,0,90,80,-0.361748729,-1.067005366,100,10,33.3,0,33.3,0,41.7,10,66.7,0,0
1637,76069,9/26/2017 15:40,9/30/2017 4:07,Fall17,6,7,7,4,4,7,5,4,5,7,5,6,3,2,3,1,1,2,2,4,0,60,100,0.78725589,-0.356977304,100,50,25,0,66.7,11.1,33.3,90,100,0,88.9
1638,76132,9/26/2017 19:41,9/26/2017 21:25,Fall17,5,5,6,6,5,6,6,6,5,2,6,6,3,1,5,1,2,2,3,1,1,55,85,0.214905274,1.644478608,87.5,0,25,0,33.3,0,25,0,100,0,0
1639,76276,9/27/2017 1:03,11/3/2017 4:42,Fall17,4,5,6,5,6,7,6,5,1,6,5,7,3,1,4,2,1,1,3,9,1,70,65,-0.645772343,-0.068849975,90.6,20,25,0,0,0,33.3,30,100,0,0
1640,76066,9/27/2017 2:26,10/17/2017 5:35,Fall17,5,7,6,6,5,6,5,5,5,6,5,7,4,1,4,2,5,4,5,1,1,75,80,1.359606506,-0.21291364,96.9,70,100,100,100,55.6,41.7,80,100,100,44.4
1641,76330,9/27/2017 4:33,9/27/2017 4:33,Fall17,1,7,7,6,6,7,5,6,2,6,6,7,3,2,5,2,3,3,2,4,1,55,55,-0.934099345,-1.067005366,81.2,10,33.3,0,33.3,0,58.3,20,100,0,0
1642,56668,9/27/2017 4:43,9/27/2017 4:43,Fall17,6,6,4,4,3,6,4,4,5,5,4,5,4,2,3,2,6,6,5,4,1,60,55,-1.222426347,-1.355132695,62.5,70,50,0,0,0,25,20,100,0,0
1643,76339,9/27/2017 5:55,11/3/2017 5:06,Fall17,4,7,6,4,5,6,3,3,3,6,4,6,3,1,4,2,4,4,3,4,1,65,65,1.359606506,0.07521369,90.6,80,91.7,0,100,0,33.3,80,100,33.3,0
1646,76381,9/27/2017 16:51,9/27/2017 16:51,Fall17,6,6,6,5,5,6,5,6,5,7,6,7,4,4,5,1,5,5,3,1,1,90,100,1.075582892,1.932605937,96.9,100,100,100,100,44.4,100,100,100,100,100
1647,76072,9/27/2017 21:53,9/27/2017 21:53,Fall17,2,2,5,3,4,6,5,5,4,5,4,4,2,3,3,1,3,3,2,4,0,50,70,-0.073421728,-0.495895838,84.4,0,41.7,0,66.7,11.1,41.7,0,100,0,22.2
1648,76414,9/27/2017 22:22,11/13/2017 22:29,Fall17,5,5,7,6,2,7,2,4,3,4,5,4,3,3,4,2,1,1,2,3,0,60,60,-0.934099345,-0.784023167,87.5,80,25,0,100,0,16.7,90,100,66.7,0
1649,76174,9/28/2017 2:13,11/6/2017 20:14,Fall17,1,3,6,2,4,5,5,2,1,6,7,7,4,2,3,2,1,3,4,3,1,70,70,-0.073421728,1.505560074,68.8,60,66.7,33.3,100,0,41.7,90,100,100,0
1650,76435,9/28/2017 5:10,10/24/2017 0:47,Fall17,5,5,5,5,7,6,7,7,6,7,4,7,4,5,2,1,3,3,4,4,0,85,90,0.78725589,1.505560074,96.9,70,100,66.7,100,44.4,25,60,91.7,66.7,66.7
1652,76486,9/28/2017 10:11,10/5/2017 17:03,Fall17,6,3,6,6,6,6,2,2,6,6,6,6,4,5,1,2,1,1,2,4,0,70,70,0.214905274,-1.067005366,96.9,80,50,100,100,44.4,25,90,91.7,66.7,33.3
1653,76045,9/28/2017 16:55,10/23/2017 4:16,Fall17,2,5,7,4,5,6,4,3,1,7,6,6,4,1,4,2,5,6,5,1,1,70,75,0.498928888,0.07521369,56.2,20,25,0,100,0,25,70,100,0,0
1654,76408,9/28/2017 19:05,10/8/2017 6:19,Fall17,5,4,5,3,6,6,5,5,3,5,4,6,4,1,5,2,5,5,4,4,1,75,60,1.359606506,0.219277354,90.6,80,100,100,100,22.2,41.7,100,100,100,55.6
1655,76306,9/28/2017 20:55,9/28/2017 20:55,Fall17,6,7,7,7,7,7,7,4,5,6,2,7,4,1,2,2,1,5,4,4,1,75,50,1.075582892,0.07521369,90.6,80,25,100,100,11.1,33.3,30,83.3,100,11.1
1656,76225,9/28/2017 22:25,10/12/2017 22:32,Fall17,5,7,6,3,4,7,5,3,2,1,7,7,3,1,4,2,5,2,5,7,1,55,65,-0.073421728,-1.355132695,84.4,20,33.3,0,100,0,16.7,90,100,0,0
1660,76282,9/29/2017 3:18,9/29/2017 3:18,Fall17,6,7,7,5,6,7,7,7,6,7,7,7,4,4,5,2,1,3,5,3,1,70,85,1.075582892,1.505560074,100,100,41.7,0,100,11.1,41.7,100,83.3,0,0
